77777777-7777-7777-7777-000000001016| { "title":"Advanced micropipette techniques for cell physiology" , "contributor": [  { "type":"author",  "name":"Brown, Kenneth T" } ] , "publisher":"Wiley, c1986" , "identifier": [  { "type":"isbn",  "value":"9780471909521 (U.S" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001017| { "title":"Advances in anatomy, embryology, and cell biology" , "publisher":"Springer-Verlag, " , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001018| { "title":"Advances in animal cell biology and technology for bioprocesses" , "publisher":"Butterworths, 1989" , "identifier": [  { "type":"isbn",  "value":"9780407014992" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001019| { "title":"Advances in cell and molecular biology" , "publisher":"Academic Press, " , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001020| { "title":"Advances in cell biology" , "publisher":"Appleton-Century-Crofts, " , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001021| { "title":"Advances in clinical cytology" , "contributor": [  { "type":"author",  "name":"Koss, Leopold G" } ] , "publisher":"Butterworth, c1981" , "identifier": [  { "type":"isbn",  "value":"9780407001749" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001022| { "title":"Advances in cytopharmacology" , "publisher":"Raven Press, " , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001023| { "title":"Allgemeine Cytologie; eine Einführung in die funktionelle Morphologie der Zelle" , "contributor": [  { "type":"author",  "name":"Grundmann, E" } ] , "publisher":"Thieme, 1964" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001024| { "title":"Almindelig cytopatologi" , "contributor": [  { "type":"author",  "name":"Larsen, Steen" } ] , "publisher":"DSR forlag, 1981" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001025| { "title":"ALZA conference series" , "publisher":"ALZA Corp. [etc, 1972" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001026| { "title":"The American Society for Cell Biology" , "altTitle":"program : Thirty-third Annual Meeting, December 11-15, 1993, New Orleans" , "publisher":"The Society, 1993" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001027| { "title":"An der Basis des Lebens" , "altTitle":"Einführung in die Molekular- und Zellbiologie" , "contributor": [  { "type":"author",  "name":"Haas, Johannes" } ] , "publisher":"Morus-Verlag, 1964" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001028| { "title":"Analysis of normal and abnormal cell growth" , "altTitle":"model-system formulations and analog computer studies" , "contributor": [  { "type":"author",  "name":"Heinmets, F" } ] , "publisher":"Plenum Press, 1966" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001029| { "title":"Analytical and quantitative cytology" , "publisher":"Science Printers and Publishers [etc, " , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001030| { "title":"Analytical and quantitative cytology and histology" , "publisher":"Science Printers and Publishers, c1985" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001031| { "title":"Analytical cytology" , "altTitle":"methods for studying cellular form and function" , "contributor": [  { "type":"author",  "name":"Mellors, Robert Charles" } ] , "publisher":"Blakiston Division, 1959" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001032| { "title":"Anatomy & cell biology" , "publisher":"Korean Association of Anatomists, " , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001033| { "title":"Anatomy, histology, & cell biology" , "altTitle":"PreTest self-assessment and review" , "publisher":"McGraw-Hill Medical Pub. Division, c2002" , "identifier": [  { "type":"isbn",  "value":"9780071370875 (alk. paper" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001034| { "title":"Anatomy, histology, and cell biology" , "altTitle":"PreTest self-assessment and review" , "publisher":"McGraw-Hill Medical, c2010" , "identifier": [  { "type":"isbn",  "value":"9780071623438 (pbk. : alk. paper" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001035| { "title":"Anatomy, histology and cell biology" , "altTitle":"PreTest self-assessment and review" , "publisher":"McGraw-Hill Medical, c2007" , "identifier": [  { "type":"isbn",  "value":"9780071471855 (pbk. : alk. paper" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001036| { "title":"Anatomy, histology and cell biology" , "altTitle":"PreTest self-assessment and review" , "publisher":"McGraw-Hill, 2004" , "identifier": [  { "type":"isbn",  "value":"9780071437493" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001037| { "title":"Anatomy of the cell" , "contributor": [  { "type":"author",  "name":"Afzelius, Björn" } ] , "publisher":"Univ. of Chicago Press, 1966" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001038| { "title":"Annual report 1990" , "publisher":", 1991" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001039| { "title":"Annual report" , "publisher":"Indian Council of Medical Research, " , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001040| { "title":"Annual report on thermal and electrical conductivities of biological fluids and tissues" , "publisher":", 19" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001041| { "title":"Annual review of cell and developmental biology" , "publisher":"Annual Reviews Inc, c1995" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001042| { "title":"Annual review of cell biology" , "publisher":"Annual Reviews, Inc, c1985-c1994" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001043| { "title":"Annual scientific report" , "publisher":"The Institute, 1986-1997" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001044| { "title":"Antigens and antigen presentation in relation to vaccine development" , "publisher":", 1991" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001045| { "title":"Approaches to the genetic analysis of mammalian cells" , "altTitle":"Michigan conference on genetics" , "contributor": [  { "type":"author",  "name":"Merchant, Donald Joseph" } ] , "publisher":"Univ. of Michigan Press, c1962" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001046| { "title":"Appunti di citologia e di istologia" , "contributor": [  { "type":"author",  "name":"Bianchi, Mario" } ] , "publisher":"Ghedini, 1961" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001047| { "title":"Arbeitstagung für Klinische Cytologie" , "publisher":"s.n, 197-?-197" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001048| { "title":"Arbeitstagung für Klinische Zytologie" , "publisher":"s.n, 197" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001049| { "title":"Archiv für experimentelle Zellforschung" , "altTitle":"besonders Gewebezüchtung" , "publisher":", " , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001050| { "title":"Archiv für Zellforschung" , "publisher":"W. Engelmann, 1908-1923" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001051| { "title":"Archives d'anatomie et de cytologie pathologiques" , "publisher":"Expansion scientifique française, " , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001052| { "title":"Archives of histology and cytology" , "publisher":"Japan Society of Histological Documentation, c1988" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001053| { "title":"Artificial kidney, artificial liver, and artificial cells" , "publisher":"Plenum Press, c1978" , "identifier": [  { "type":"isbn",  "value":"9780306311253" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001054| { "title":"The ASC bulletin" , "publisher":"American Society of Cytology, 1991" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001055| { "title":"Aspects cellulaires et moléculaires de la biologie du développement" , "altTitle":"Cellular and molecular aspects of developmental biology" , "publisher":"North-Holland ; New York, N.Y. : Sole distributors for the U.S.A. and Canada, Elsevier Science Pub. Co, 1986" , "identifier": [  { "type":"isbn",  "value":"9780444869814" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001056| { "title":"Assessment of three types of spaceflight hardware for tissue culture studies" , "altTitle":"comparison of skeletal tissue growth and differentiation" , "publisher":"American Institute of Physics, 1997" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001057| { "title":"Atlante di citologia istologia e anatomia microscopica" , "contributor": [  { "type":"author",  "name":"Azzali, Giacomo" } ] , "publisher":"Case editrice ambrosiana, c1977" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001058| { "title":"Atlas de biologie cellulaire" , "contributor": [  { "type":"author",  "name":"Roland, Jean-Claude" } ] , "publisher":"Masson, 1982" , "identifier": [  { "type":"isbn",  "value":"9782225768576" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001059| { "title":"Atlas de biologie cellulaire" , "contributor": [  { "type":"author",  "name":"Roland, Jean-Claude" } ] , "publisher":"Masson, 1974" , "identifier": [  { "type":"isbn",  "value":"9782225399633" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001060| { "title":"Atlas de cytologie" , "altTitle":"collection [par] André Sicard et Colette Marsan" , "contributor": [  { "type":"author",  "name":"Sicard, Andre" } ] , "publisher":"Editions Varia, 1972" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001061| { "title":"Atlas de cytologie et biologie cellulaire" , "altTitle":"travaux pratiques" , "contributor": [  { "type":"author",  "name":"Maillet, Marc" } ] , "publisher":"Masson, 1986" , "identifier": [  { "type":"isbn",  "value":"9782225807800" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001062| { "title":"Atlas de cytologie" , "contributor": [  { "type":"author",  "name":"Sicard, Andre" } ] , "publisher":"Editions Varia, 1962" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001063| { "title":"Atlas der Histologie des Menschen" , "altTitle":"Zytologie, Histologie und mikroskopische Anatomie" , "contributor": [  { "type":"author",  "name":"Hammersen, Frithjof" } ] , "publisher":"Urban & Schwarzenberg, 1975" , "identifier": [  { "type":"isbn",  "value":"9783541073719" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001064| { "title":"Atlas elektronnaia mikroskopiia organov i tkanei" , "altTitle":"Avtory]: K. A. Zufarov [i dr" , "publisher":"Meditsina, 1971" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001065| { "title":"Atlas Histologie" , "altTitle":"Zytologie, Histologie, mikroskopische Anatomie" , "contributor": [  { "type":"author",  "name":"Sobotta, Johannes" } ] , "publisher":"Urban & Fischer, 2002" , "identifier": [  { "type":"isbn",  "value":"9783437431401" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001066| { "title":"Atlas mikroskopicheskogo i ul'tramikroskopicheskogo stroeniia kletok, thaneĭ i organov" , "altTitle":"Avtory]: V. G. Eliseev, IU. I. Afanas'ev [i] E. F. Kotovskii" , "contributor": [  { "type":"author",  "name":"Eliseev, V. G" } ] , "publisher":"Meditsina, 1970" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001067| { "title":"Atlas mikroskopicheskogo stroeniia tkaneĭ i organov" , "altTitle":"k prakticheskim zaniatiiam studentov po gistologii.  [Avtory]: V. G. Eliseev, IU. I. Afanas'ev [i] E. F. Kotovskii" , "contributor": [  { "type":"author",  "name":"Eliseev, V. G" } ] , "publisher":"Medgiz, 1961" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001068| { "title":"An atlas of biological ultrastructure" , "contributor": [  { "type":"author",  "name":"Dodge, John D" } ] , "publisher":"Arnold, 1968" , "identifier": [  { "type":"isbn",  "value":"9780713121803" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001069| { "title":"Atlas of cell biology" , "contributor": [  { "type":"author",  "name":"Roland, Jean-Claude" } ] , "publisher":"Little, Brown, c1977" , "identifier": [  { "type":"isbn",  "value":"9780316754507" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001070| { "title":"Atlas of clinical cytology" , "altTitle":"a contribution to precise cytodiagnosis and cytological differential diagnosis" , "contributor": [  { "type":"author",  "name":"Lopes Cardozo, Paul" } ] , "publisher":"s.n, c1976" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001071| { "title":"Atlas of human histology and ultrastructure" , "altTitle":"by] J. L. Matthews and J, H. Martin" , "contributor": [  { "type":"author",  "name":"Matthews, J. Les" } ] , "publisher":"Lea & Febiger, 1971" , "identifier": [  { "type":"isbn",  "value":"9780812103472" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001072| { "title":"Atlas of in situ cytology" , "contributor": [  { "type":"author",  "name":"Kasdon, Solomon Charles" } ] , "publisher":"Little, Brown, c1962" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001073| { "title":"Atlas of scanning electron microscopy in medicine" , "contributor": [  { "type":"author",  "name":"Fujita, Tsuneo" } ] , "publisher":"Elsevier, 1971" , "identifier": [  { "type":"isbn",  "value":"9780444409089" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001074| { "title":"Atlas of vertebrate cells in tissue culture" , "contributor": [  { "type":"author",  "name":"Rose, George Gibson" } ] , "publisher":"Academic Press, c1970" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001075| { "title":"Atlas po obshcheĭ tsitologii" , "contributor": [  { "type":"author",  "name":"Riabov, Konstantin Pavlovich" } ] , "publisher":"Vysheĭshaia shkola, 1974" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001076| { "title":"Atoms and the cell" , "altTitle":"how other branches of science contribute to our knowledge of the structure and purpose of matter" , "contributor": [  { "type":"author",  "name":"Barker, Peter Alan" } ] , "publisher":"Mills & Boon, 1962" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001077| { "title":"Audio-visual instruction in cytology for medical students" , "altTitle":"by Irena Koprowska with the assistance of Richard M. Weismer" , "contributor": [  { "type":"author",  "name":"Koprowska, Irena" } ] , "publisher":", 1970" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001078| { "title":"Auf dem Wege zur Gewebepatologie" , "altTitle":"1769 erkennt Cotugno die schichteigenen Veränderungen der Haut im Verlaufe des Pockenprozesses" , "publisher":", 1971" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001079| { "title":"Autoradiography at the cellular level" , "contributor": [  { "type":"author",  "name":"Schultze, Brigitte" } ] , "publisher":"Academic Press, 1969" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001080| { "title":"Axenic mammalian cell reactions" , "contributor": [  { "type":"author",  "name":"Tritsch, George L" } ] , "publisher":"Marcel Dekker, 1969" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001081| { "title":"The bacterial cell wall" , "contributor": [  { "type":"author",  "name":"Salton, Milton R. J" } ] , "publisher":"Elsevier, 1964" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001082| { "title":"Basic histology and cytology for medical laboratory scientists" , "contributor": [  { "type":"author",  "name":"Currie, Alan W" } ] , "publisher":"Churchill Livingstone, 1988" , "identifier": [  { "type":"isbn",  "value":"9780443034022 (pbk" } ] , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001083| { "title":"Basic molecular and cell biology" , "publisher":"British Medical Journal, c1988" , "identifier": [  { "type":"isbn",  "value":"9780727902191 (pbk" } ] , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001084| { "title":"Basic science review for surgeons" , "publisher":"Saunders, c1992" , "identifier": [  { "type":"isbn",  "value":"9780721629841" } ] , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001085| { "title":"The basis of living matter" , "altTitle":"by] D. V. Fagan and H. A. Johnson" , "contributor": [  { "type":"author",  "name":"Fagan, D. V" } ] , "publisher":"Stillit, 1967" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001086| { "title":"Bau und Funktion tierischer Zellen" , "contributor": [  { "type":"author",  "name":"Klug, Herbert" } ] , "publisher":"Ziemsen, 1961" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001087| { "title":"Bau und Funktion tierischer Zellen" , "contributor": [  { "type":"author",  "name":"Klug, Herbert" } ] , "publisher":"Ziemsen, 1965" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001088| { "title":"Der Beitrag von Friedrich Miescher d. J., 1844-1895, zur Geschichte der Zellbiologie" , "contributor": [  { "type":"author",  "name":"Reiner, Julius" } ] , "publisher":", 1963" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001089| { "title":"Berichte über die 1. Tagung" , "altTitle":"vom 5. bis 7. September 1963 in München, hrsg. von W. Bickenbach und H. J. Soost" , "publisher":"Mueller, 1964" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001090| { "title":"Biennial scientific report" , "publisher":"The Institute, c1999" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001091| { "title":"Bio-medical excursions: a biologist's probings into medicine" , "contributor": [  { "type":"author",  "name":"Weiss, Paul A" } ] , "publisher":"Hafner, 1971" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001092| { "title":"A biochemical approach to pathology" , "contributor": [  { "type":"author",  "name":"Dawkins, Michael John Ransford" } ] , "publisher":"Arnold, 1959" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001093| { "title":"Biochemical lesions and lethal synthesis" , "contributor": [  { "type":"author",  "name":"Peters, Rudolph Albert" } ] , "publisher":"Pergamon Press, 1963" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001094| { "title":"Biochemical pathology" , "altTitle":"proceedings of the first International Symposium in Biochemical Pathology, held at Seven Springs, Champion, Pennsylvania, June 13 through June 16, 1965.  Organized and ed. by Emmanuel Farber and Peter N. Magee" , "publisher":"Williams & Wilkins, 1966" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001095| { "title":"Biochemical properties and metabolism of the nucleic acids of viruses, cells and virus-infected cells" , "contributor": [  { "type":"author",  "name":"Cocito, C" } ] , "publisher":", 1963" , "type":"books" , "source":"kb" }
77777777-7777-7777-7777-000000001096| { "title":"Biochemistry and cell biology" , "altTitle":"Biochimie et biologie cellulaire" , "publisher":"National Research Council of Canada, c1986" , "type":"books" , "source":"mock" }
77777777-7777-7777-7777-000000001097| { "title":"Bioelectronics" , "altTitle":"a study in cellular regulations, defense, and cancer" , "contributor": [  { "type":"author",  "name":"Szent-Györgyi, Albert" } ] , "publisher":"Academic Press, 1968" , "type":"books" , "source":"local" }
77777777-7777-7777-7777-000000001098| { "title":"Bioenergetics; the molecular basis of biological energy transformations" , "contributor": [  { "type":"author",  "name":"Lehninger, Albert L" } ] , "publisher":"Benjamin, c1971" , "identifier": [  { "type":"isbn",  "value":"9780805360127" } ] , "type":"books" , "source":"kb" }
